Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 12.1087973485	 -23.2615030327	 32.39776	 181.6	37.9156	 171.0
0.5	 -16.6906763384	 20.4063175316	 32.3933496774	 181.701075269	24.7876	 191.0
1.0	 -64.8472317188	 2.62865838694	 32.3889393548	 181.802150538	2.8388	 183.0
1.5	 41.172577209	 -17.3434821759	 32.3845290323	 181.903225806	51.1464	 174.0
2.0	 28.3533172093	 15.3519312975	 32.3801187097	 182.004301075	45.3004	 189.0
2.5	 4.33605742885	 -2.42572784719	 32.3757083871	 182.105376344	34.3516	 181.0
3.0	 -5.50134121985	 -7.03649848281	 32.3712980645	 182.206451613	29.8644	 179.0
3.5	 -17.0829136997	 3.71410080883	 32.3668877419	 182.307526882	24.5824	 184.0
4.0	 22.0333013357	 -20.6470025904	 32.3624774194	 182.408602151	42.4028	 173.0
4.5	 -9.46714008065	 16.4373737194	 32.3580670968	 182.509677419	28.044	 190.0
5.0	 -9.34510426109	 -1.3402854253	 32.3536567742	 182.610752688	28.0952	 182.0
5.5	 41.6441330393	 5.02135102998	 32.3492464516	 182.711827957	51.326	 185.0
6.0	 44.9174441754	 9.18850606709	 32.344836129	 182.812903226	52.8132	 187.0
6.5	 17.9183230439	 28.7170310314	 32.3404258065	 182.913978495	40.5056	 196.0
7.0	 48.312791131	 -4.4219980405	 32.3360154839	 183.015053763	54.3516	 181.0
7.5	 45.0588367368	 -9.03276867612	 32.3316051613	 183.116129032	52.8644	 179.0
8.0	 -3.15389736785	 -18.0325021481	 32.3271948387	 183.217204301	30.89	 175.0
8.5	 51.7178164576	 -18.2543099473	 32.3227845161	 183.31827957	55.89	 175.0
9.0	 -50.4563379276	 3.46869643519	 32.3183741935	 183.419354839	9.326	 185.0
9.5	 31.3118179516	 1.05240721775	 32.313963871	 183.520430108	46.5824	 184.0
10.0	 1.21760022801	 -10.1418076724	 32.3095535484	 183.621505376	32.8644	 179.0
10.5	 20.9776113626	 -10.3636154717	 32.3051432258	 183.722580645	41.8644	 179.0
11.0	 22.6191061161	 -8.39094185274	 32.3007329032	 183.823655914	42.608	 180.0
11.5	 89.5323783793	 -4.22378681563	 32.2963225806	 183.924731183	73.0952	 182.0
12.0	 8.90890931329	 -6.64007603307	 32.2919122581	 184.025806452	36.3516	 181.0
12.5	 39.6413275387	 -6.86188383233	 32.2875019355	 184.12688172	50.3516	 181.0
13.0	 67.0539342748	 -2.69472879523	 32.2830916129	 184.227956989	62.8388	 183.0
13.5	 160.919827316	 -9.49998084902	 32.2786812903	 184.329032258	105.608	 180.0
14.0	 193.734369511	 7.83406269716	 32.2742709677	 184.430107527	120.5568	 188.0
14.5	 183.446663275	 -12.1380778657	 32.2698606452	 184.531182796	115.8644	 179.0
15.0	 244.226798871	 7.39044709864	 32.2654503226	 184.632258065	143.5568	 188.0
15.5	 299.885892629	 -30.1375448097	 32.26104	 184.733333333	168.9156	 171.0
16.0	 341.984846808	 -6.22005700895	 32.2566296774	 184.834408602	188.0952	 182.0
16.5	 271.152276038	 4.53054228269	 32.2522193548	 184.935483871	155.8132	 187.0
17.0	 344.142506244	 2.11425306526	 32.2478090323	 185.03655914	189.0696	 186.0
