Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -0.960163334161	 10.7001857447	 89.99808	 212.8	88.8136	 226.0
0.5	 -8.26691479582	 1.81417519174	 89.8322599095	 212.76199095	79.634	 215.0
1.0	 3.79820941324	 5.89808675358	 89.666439819	 212.7239819	94.352	 220.0
1.5	 25.3203523323	 -11.0941251212	 89.5006197285	 212.685972851	120.7364	 199.0
2.0	 -18.5473125788	 -7.01021355935	 89.334799638	 212.647963801	66.4544	 204.0
2.5	 3.88953409741	 -8.60064292276	 89.1689795475	 212.609954751	93.9672	 202.0
3.0	 1.11414917463	 2.77884982868	 89.003159457	 212.571945701	90.3776	 216.0
3.5	 -4.40502277155	 -0.432819799081	 88.8373393665	 212.533936652	83.4032	 212.0
4.0	 -5.08122580005	 -0.40200889813	 88.671519276	 212.495927602	82.4032	 212.0
4.5	 25.1917235699	 8.54562345677	 88.5056991855	 212.457918552	119.5828	 223.0
5.0	 10.5478871679	 6.14457396119	 88.339879095	 212.419909502	101.352	 220.0
5.5	 41.0701832905	 7.7966251265	 88.1740590045	 212.381900452	138.8392	 222.0
6.0	 5.53731457841	 7.82743602745	 88.008238914	 212.343891403	94.8392	 222.0
6.5	 16.2512971512	 1.37328587098	 87.8424188235	 212.305882353	107.8904	 214.0
7.0	 29.3763882451	 -1.83838375677	 87.676598733	 212.267873303	123.916	 210.0
7.5	 -1.72919755317	 3.05614793724	 87.5107786425	 212.229864253	85.3776	 216.0
8.0	 36.1301835098	 -1.77676195487	 87.344958552	 212.191855204	131.916	 210.0
8.5	 32.1907480772	 1.49652947479	 87.1791384615	 212.153846154	126.8904	 214.0
9.0	 53.8999821228	 -13.0638220034	 87.013318371	 212.115837104	153.5056	 196.0
9.5	 12.4645018562	 22.6342747133	 86.8474982805	 212.077828054	102.224	 240.0
10.0	 32.9681816413	 6.45268297071	 86.68167819	 212.039819005	127.352	 220.0
10.5	 34.2663250067	 -17.0244899615	 86.5158580995	 212.001809955	128.7876	 191.0
11.0	 36.8326025069	 -16.9936790605	 86.350038009	 211.963800905	131.7876	 191.0
11.5	 59.9970618138	 -5.6141863091	 86.1842179186	 211.925791855	160.198	 205.0
12.0	 45.0208711576	 12.2502674998	 86.0183978281	 211.887782805	141.5572	 227.0
12.5	 22.6865194376	 8.22797773982	 85.8525777376	 211.849773756	113.8392	 222.0
13.0	 25.5228955658	 -2.27927307753	 85.6867576471	 211.811764706	117.1724	 209.0
13.5	 43.2623607001	 1.8046384843	 85.5209375566	 211.773755656	138.8904	 214.0
14.0	 35.5191713593	 -2.21765127563	 85.3551174661	 211.735746606	129.1724	 209.0
14.5	 45.8592959271	 18.0786629298	 85.1892973756	 211.697737557	141.7624	 234.0
15.0	 23.1300100787	 12.4351329055	 85.0234772851	 211.659728507	113.5572	 227.0
15.5	 80.1949275613	 14.8978042029	 84.8576571946	 211.621719457	183.788	 230.0
16.0	 67.4424300516	 1.95869298906	 84.6918371041	 211.583710407	167.8904	 214.0
16.5	 62.7964581119	 20.6337669301	 84.5260170136	 211.545701357	161.9932	 237.0
17.0	 72.3467144228	 37.6876006068	 84.3601969231	 211.507692308	173.6088	 258.0
17.5	 94.0767003438	 19.8847685998	 84.1943768326	 211.469683258	200.2496	 236.0
18.0	 93.7120996941	 2.89255672504	 84.0285567421	 211.431674208	199.634	 215.0
18.5	 110.204506817	 11.8401890799	 83.8627366516	 211.393665158	219.8136	 226.0
19.0	 145.050002229	 2.95417852695	 83.6969165611	 211.355656109	262.634	 215.0
19.5	 188.583724217	 -1.87873136516	 83.5310964706	 211.317647059	316.1724	 209.0
20.0	 145.94268969	 32.1981250872	 83.3652763801	 211.279638009	263.4036	 251.0
20.5	 181.681812735	 10.3421924194	 83.1994562896	 211.241628959	307.3264	 224.0
21.0	 185.120965994	 0.645561734223	 83.0336361991	 211.20361991	311.4032	 212.0
21.5	 186.627276609	 7.97195382477	 82.8678161086	 211.16561086	313.0956	 221.0
22.0	 184.766271195	 3.13904393266	 82.7019960181	 211.12760181	310.634	 215.0
22.5	 247.173175349	 25.8672185346	 82.5361759276	 211.08959276	387.4548	 243.0
23.0	 233.651561458	 6.44314626327	 82.3703558371	 211.05158371	370.6084	 219.0
23.5	 239.044633483	 8.09519742858	 82.2045357466	 211.013574661	377.0956	 221.0
24.0	 267.966441217	 6.50476806517	 82.0387156561	 210.975565611	412.6084	 219.0
24.5	 266.043180177	 11.3992997592	 81.8728955656	 210.937556561	410.07	 225.0
25.0	 280.76875966	 11.4301106601	 81.7070754751	 210.899547511	428.07	 225.0
25.5	 306.884524744	 4.97596050367	 81.5412553846	 210.861538462	460.1212	 217.0
26.0	 355.94732453	 22.8404143125	 81.3754352941	 210.823529412	520.4804	 239.0
26.5	 310.250576352	 27.7349460065	 81.2096152036	 210.785520362	463.942	 245.0
27.0	 347.465676534	 28.5763770397	 81.0437951131	 210.747511312	509.6856	 246.0
27.5	 348.618556772	 27.7965678084	 80.8779750226	 210.709502262	510.942	 245.0
28.0	 436.840469655	 38.3654404277	 80.7121549321	 210.671493213	619.6088	 258.0
28.5	 382.995692157	 18.1307480242	 80.5463348416	 210.633484163	553.0188	 233.0
29.0	 447.751124957	 22.2146595861	 80.3805147511	 210.595475113	632.7368	 238.0
29.5	 418.100440172	 21.4348503548	 80.2146946606	 210.557466063	595.9932	 237.0
30.0	 449.308520927	 10.9275995375	 80.0488745701	 210.519457014	634.3264	 224.0
30.5	 443.976440107	 10.1477903063	 79.8830544796	 210.481447964	627.5828	 223.0
31.0	 444.505791339	 11.7998414716	 79.7172343891	 210.443438914	628.07	 225.0
31.5	 505.291455228	 34.5280160735	 79.5514142986	 210.405429864	702.8908	 253.0
32.0	 381.006057981	 32.9375867101	 79.3855942081	 210.367420814	549.4036	 251.0
32.5	 490.574192928	 32.968397611	 79.2197741176	 210.329411765	684.4036	 251.0
33.0	 492.433609673	 16.7868058684	 79.0539540271	 210.291402715	686.5316	 231.0
33.5	 509.94447993	 24.9238180911	 78.8881339367	 210.253393665	707.9676	 241.0
34.0	 534.106650496	 38.7351712391	 78.7223138462	 210.215384615	737.6088	 258.0
34.5	 445.633802191	 14.4473781747	 78.5564937557	 210.177375566	628.3008	 228.0
35.0	 495.340882858	 26.6374910584	 78.3906736652	 210.139366516	689.4548	 243.0
35.5	 524.948799472	 44.5019448672	 78.2248535747	 210.101357466	725.814	 265.0
36.0	 521.17570329	 53.4495772221	 78.0590334842	 210.063348416	720.9936	 276.0
36.5	 518.587409494	 67.2609303701	 77.8932133937	 210.025339367	717.6348	 293.0
37.0	 500.472173438	 37.2987963805	 77.7273933032	 209.987330317	695.1216	 256.0
37.5	 518.357225948	 50.2995293963	 77.5615732127	 209.949321267	717.0192	 272.0
38.0	 489.641996796	 61.6790221477	 77.3957531222	 209.911312217	681.4296	 286.0
38.5	 600.0	 64.9523135773	 77.2299330317	 209.873303167	817.404	 290.0
39.0	 550.665512917	 36.6114198521	 77.0641129412	 209.835294118	756.378	 255.0
39.5	 489.026460725	 30.9678898278	 76.8982928507	 209.797285068	680.1728	 248.0
40.0	 504.936842593	 35.8624215218	 76.7324727602	 209.759276018	699.6344	 254.0
40.5	 496.092182616	 45.6206740089	 76.5666526697	 209.721266968	688.5576	 266.0
41.0	 497.39065023	 53.7576862316	 76.4008325792	 209.683257919	689.9936	 276.0
41.5	 460.090953877	 44.8716756786	 76.2350124887	 209.645248869	643.814	 265.0
42.0	 471.595128955	 73.2741912058	 76.0691923982	 209.607239819	657.84	 300.0
42.5	 545.911339843	 40.0695766875	 75.9033723077	 209.569230769	749.3524	 259.0
43.0	 519.128953333	 34.4260466632	 75.7375522172	 209.531221719	716.1472	 252.0
43.5	 429.846133393	 73.3666239086	 75.5717321267	 209.49321267	605.84	 300.0
44.0	 466.271365318	 70.9655744131	 75.4059120362	 209.45520362	650.6092	 297.0
44.5	 472.412477601	 50.7308820096	 75.2400919457	 209.41719457	658.0192	 272.0
45.0	 480.050318896	 49.9510727784	 75.0742718552	 209.37918552	667.2756	 271.0
45.5	 480.184736	 49.9818836793	 74.9084517647	 209.341176471	667.2756	 271.0
46.0	 424.490447608	 65.4144770916	 74.7426316742	 209.303167421	598.404	 290.0
46.5	 434.185967047	 59.7709470673	 74.5768115837	 209.265158371	610.1988	 283.0
47.0	 441.096195712	 46.0212157213	 74.4109914932	 209.227149321	618.5576	 266.0
47.5	 438.778000543	 49.2945071509	 74.2451714027	 209.189140271	615.532	 270.0
48.0	 460.030369082	 74.4545421494	 74.0793513122	 209.151131222	641.5836	 301.0
48.5	 491.944986344	 48.5455088207	 73.9135312217	 209.113122172	680.7884	 269.0
49.0	 430.139919148	 68.841823026	 73.7477111312	 209.075113122	604.3784	 294.0
49.5	 457.544245994	 51.0389910191	 73.5818910407	 209.037104072	638.0192	 272.0
50.0	 401.828881479	 38.0998798052	 73.4160709502	 208.999095023	569.1216	 256.0
50.5	 466.480230655	 26.7820088557	 73.2502508597	 208.961085973	648.7112	 242.0
51.0	 425.023674265	 34.1084009462	 73.0844307692	 208.923076923	597.4036	 251.0
51.5	 405.391605818	 51.1622346229	 72.9186106787	 208.885067873	573.0192	 272.0
52.0	 453.934311726	 23.6319610298	 72.7527905882	 208.847058824	632.7368	 238.0
52.5	 387.348531239	 30.9583531204	 72.5869704977	 208.809049774	550.4292	 247.0
53.0	 350.610108266	 29.367923757	 72.4211504072	 208.771040724	504.942	 245.0
53.5	 387.014588316	 30.2093547901	 72.2553303167	 208.733031674	549.6856	 246.0
54.0	 385.756360033	 26.1870650302	 72.0895102262	 208.695022624	547.9676	 241.0
54.5	 416.652838408	 32.7028369885	 71.9236901357	 208.657013575	585.9164	 249.0
55.0	 452.70388808	 25.4380666999	 71.7578700452	 208.619004525	630.224	 240.0
55.5	 345.17141498	 34.3856990548	 71.5920499548	 208.580995475	497.4036	 251.0
56.0	 401.841398334	 35.2271300879	 71.4262298643	 208.542986425	567.1472	 252.0
56.5	 400.62499805	 56.3340644255	 71.2604097738	 208.504977376	565.4808	 278.0
