Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -25.7562689509	 0.0	 41.2952	 182.0	27.0952	 182.0
0.5	 34.3365809879	 5.52207957163	 41.3954844444	 181.955555556	60.326	 185.0
1.0	 -16.6323263183	 5.60269387195	 41.4957688889	 181.911111111	32.326	 185.0
1.5	 6.30039451832	 7.49712992937	 41.5960533333	 181.866666667	45.0696	 186.0
2.0	 -0.0673613093439	 -17.8157603698	 41.6963377778	 181.822222222	41.6592	 172.0
2.5	 25.5164414075	 -5.03839376974	 41.7966222222	 181.777777778	55.8644	 179.0
3.0	 14.9166766561	 -6.77160122653	 41.8969066667	 181.733333333	50.1208	 178.0
3.5	 -1.21742104051	 6.00576537353	 41.9971911111	 181.688888889	41.326	 185.0
4.0	 22.1339298577	 13.3416667023	 42.0974755556	 181.644444444	54.3004	 189.0
4.5	 17.0684980516	 -2.90211481137	 42.19776	 181.6	51.608	 180.0
5.0	 -23.8547388351	 -13.7044310537	 42.2980444444	 181.555555556	29.1464	 174.0
5.5	 43.4005304582	 6.32822257479	 42.3983288889	 181.511111111	66.326	 185.0
6.0	 -30.6829957919	 4.595015118	 42.4986133333	 181.466666667	25.5824	 184.0
6.5	 29.0840917594	 -9.83494463853	 42.5988977778	 181.422222222	58.6336	 176.0
7.0	 -1.56057999409	 2.94242196153	 42.6991822222	 181.377777778	41.8388	 183.0
7.5	 9.18688627829	 -4.23225076658	 42.7994666667	 181.333333333	47.8644	 179.0
8.0	 10.3537460296	 -2.33781470916	 42.8997511111	 181.288888889	48.608	 180.0
8.5	 -1.17614651875	 -0.443378651737	 43.0000355556	 181.244444444	42.3516	 181.0
9.0	 105.564571369	 14.1478097054	 43.10032	 181.2	101.3004	 189.0
9.5	 -1.95857279475	 -5.72361532242	 43.2006044444	 181.155555556	42.1208	 178.0
10.0	 -2.65196863749	 3.42610776342	 43.3008888889	 181.111111111	41.8388	 183.0
10.5	 83.3923174733	 -7.3762084789	 43.4011733333	 181.066666667	89.3772	 177.0
11.0	 67.3046536137	 -1.85412890726	 43.5014577778	 181.022222222	80.608	 180.0
11.5	 34.89259394	 3.66795066437	 43.6017422222	 180.977777778	62.8388	 183.0
12.0	 75.5913361232	 -7.13436557795	 43.7020266667	 180.933333333	85.3772	 177.0
12.5	 36.3426194827	 3.829179265	 43.8023111111	 180.888888889	63.8388	 183.0
13.0	 200.381241149	 -6.97313697732	 43.9025955556	 180.844444444	154.3772	 177.0
13.5	 135.646152235	 18.5009819225	 44.00288	 180.8	118.7876	 191.0
14.0	 143.69610279	 7.69866568016	 44.1031644444	 180.755555556	123.326	 185.0
14.5	 275.132366666	 -10.3589375906	 44.2034488889	 180.711111111	195.89	 175.0
15.0	 285.647663753	 18.7428248234	 44.3037333333	 180.666666667	201.7876	 191.0
15.5	 277.791848556	 13.3819738524	 44.4040177778	 180.622222222	197.5568	 188.0
16.0	 291.283264383	 2.57965761011	 44.5043022222	 180.577777778	205.0952	 182.0
16.5	 284.869074718	 -15.4779456606	 44.6045866667	 180.533333333	201.6592	 172.0
17.0	 268.688543184	 4.55470796784	 44.7048711111	 180.488888889	192.8388	 183.0
17.5	 289.71457459	 20.9597180821	 44.8051555556	 180.444444444	204.5312	 192.0
18.0	 473.751669421	 2.90211481137	 44.90544	 180.4	306.0952	 182.0
18.5	 366.042789909	 12.0518378972	 45.0057244444	 180.355555556	246.8132	 187.0
19.0	 430.181913424	 23.0153827402	 45.1060088889	 180.311111111	282.2748	 193.0
19.5	 436.418042222	 12.2130664978	 45.2062933333	 180.266666667	285.8132	 187.0
20.0	 539.158920371	 14.1075025553	 45.3065777778	 180.222222222	342.5568	 188.0
20.5	 565.858586233	 -5.76392247258	 45.4068622222	 180.177777778	357.3772	 177.0
21.0	 600.0	 16.082552913	 45.5071466667	 180.133333333	376.3004	 189.0
21.5	 392.623791521	 10.721701942	 45.6074311111	 180.088888889	262.0696	 186.0
22.0	 318.958895333	 14.4299597565	 45.7077155556	 180.044444444	221.5568	 188.0
22.5	 365.564166686	 1.81382175711	 45.808	 180.0	247.3516	 181.0
23.0	 436.307052453	 -27.1267120563	 45.9082844444	 179.955555556	286.454	 165.0
23.5	 431.800277749	 11.0441591433	 46.0085688889	 179.911111111	284.0696	 186.0
24.0	 453.477108401	 -3.38580061327	 46.1088533333	 179.866666667	296.1208	 178.0
24.5	 470.410432393	 14.8330312581	 46.2091377778	 179.822222222	305.5568	 188.0
25.0	 313.774799276	 16.7274673155	 46.3094222222	 179.777777778	219.3004	 189.0
25.5	 367.728225332	 -10.3992447407	 46.4097066667	 179.733333333	249.1464	 174.0
26.0	 337.920813701	 13.261052402	 46.5099911111	 179.688888889	232.8132	 187.0
26.5	 327.413916624	 -2.98272911169	 46.6102755556	 179.644444444	227.1208	 178.0
27.0	 173.010735326	 4.35317221706	 46.71056	 179.6	142.0952	 182.0
27.5	 161.43440894	 13.5028953029	 46.8108444444	 179.555555556	135.8132	 187.0
28.0	 43.7727266828	 19.0249748745	 46.9111288889	 179.511111111	71.044	 190.0
28.5	 54.0086952197	 20.919410932	 47.0114133333	 179.466666667	76.7876	 191.0
29.0	 71.0813207234	 17.3723817181	 47.1116977778	 179.422222222	86.3004	 189.0
29.5	 9.83384828405	 -6.126686824	 47.2119822222	 179.377777778	52.6336	 176.0
30.0	 -3.23053747086	 22.97507559	 47.3122666667	 179.333333333	45.5312	 192.0
30.5	 31.5616755424	 13.9865811048	 47.4125511111	 179.288888889	64.8132	 187.0
31.0	 -9.9194929167	 19.5086606764	 47.5128355556	 179.244444444	42.044	 190.0
31.5	 42.9645038307	 17.7754532196	 47.61312	 179.2	71.3004	 189.0
32.0	 -13.8644988084	 12.4146022486	 47.7134044444	 179.155555556	40.0696	 186.0
32.5	 17.6722669152	 16.1228600632	 47.8136888889	 179.111111111	57.5568	 188.0
33.0	 -24.7390293409	 25.272583149	 47.9139733333	 179.066666667	34.2748	 193.0
33.5	 26.0053832617	 3.58733636405	 48.0142577778	 179.022222222	62.3516	 181.0
34.0	 -49.5197685209	 14.550881207	 48.1145422222	 178.977777778	20.8132	 187.0
34.5	 45.1749963139	 -1.69290030663	 48.2148266667	 178.933333333	73.1208	 178.0
35.0	 -2.16626747809	 -1.61228600632	 48.3151111111	 178.888888889	47.1208	 178.0
35.5	 25.3706585068	 -10.6007804915	 48.4153955556	 178.844444444	62.4028	 173.0
36.0	 -46.6197174356	 14.8733384083	 48.51568	 178.8	22.8132	 187.0
36.5	 -2.29333173825	 4.07102216595	 48.6159644444	 178.755555556	47.3516	 181.0
37.0	 8.3148330232	 18.6622105231	 48.7162488889	 178.711111111	53.3004	 189.0
37.5	 66.2216649803	 11.487537795	 48.8165333333	 178.666666667	85.326	 185.0
38.0	 -0.606574241297	 9.75433033822	 48.9168177778	 178.622222222	48.5824	 184.0
38.5	 39.7199717173	 -13.7447382039	 49.0171022222	 178.577777778	70.9156	 171.0
39.0	 15.3540253582	 9.91555893885	 49.1173866667	 178.533333333	57.5824	 184.0
39.5	 43.3095814046	 6.36852972495	 49.2176711111	 178.488888889	73.0952	 182.0
40.0	 -7.24069584007	 11.8906092966	 49.3179555556	 178.444444444	45.326	 185.0
40.5	 59.8281125766	 -9.79463748837	 49.41824	 178.4	82.4028	 173.0
41.0	 4.25500012213	 1.16890735458	 49.5185244444	 178.355555556	51.8644	 179.0
41.5	 -13.7857870056	 28.4568480115	 49.6188088889	 178.311111111	42.0184	 194.0
42.0	 16.2157599829	 -11.3666163445	 49.7190933333	 178.266666667	58.6592	 172.0
42.5	 -18.0565552848	 1.41075025553	 49.8193777778	 178.222222222	39.8644	 179.0
43.0	 0.922759649995	 -16.6468530152	 49.9196622222	 178.177777778	50.4284	 169.0
43.5	 -0.328567765227	 8.82726588458	 50.0199466667	 178.133333333	49.8388	 183.0
44.0	 33.579951288	 -3.78887211484	 50.1202311111	 178.088888889	68.6336	 176.0
44.5	 -13.3891162794	 8.98849448522	 50.2205155556	 178.044444444	42.8388	 183.0
Actin association begins: 10.5
Actin association ends: 29.5
Length of actin association: 19.0
Area under actin curve during patch life: 10890.9074889
Cofilin intensity score: 280.200384918
