Time	 Int488	 Int561	 Back488	 Back561	 Raw488	 Raw561
0.0	 -30.69237225	 -14.0597606325	 112.34832	 361.2	83.5328	 348.0
0.5	 -15.1761192317	 -8.91847816029	 111.755292773	 360.373109244	97.5072	 352.0
1.0	 13.2584974876	 16.4603385556	 111.162265546	 359.546218487	123.61	 375.0
1.5	 29.9216861308	 8.82002045278	 110.569238319	 358.719327731	138.6612	 367.0
2.0	 9.00483881681	 6.50536925622	 109.976211092	 357.892436975	118.4304	 364.0
2.5	 -59.3790385524	 -26.6981499965	 109.383183866	 357.065546218	53.6352	 332.0
3.0	 -8.16718355511	 -23.6871342868	 108.790156639	 356.238655462	101.1224	 334.0
3.5	 12.4016361704	 -17.4807184334	 108.197129412	 355.411764706	119.8404	 339.0
4.0	 -29.9814832559	 5.76783151996	 107.604102185	 354.58487395	79.456	 360.0
4.5	 57.8539179222	 -55.1291556452	 107.011074958	 353.757983193	161.3272	 302.0
5.0	 16.9726365635	 -58.508940223	 106.418047731	 352.931092437	122.3528	 298.0
5.5	 -20.3033813264	 -42.7163239384	 105.825020504	 352.104201681	86.7632	 312.0
6.0	 5.91874033347	 -46.0961085162	 105.231993277	 351.277310924	110.7888	 308.0
6.5	 -25.1850426388	 -37.7594259002	 104.63896605	 350.450420168	80.994	 315.0
7.0	 -9.20439146628	 -21.9668096156	 104.045938824	 349.623529412	95.4044	 329.0
7.5	 -10.3481026908	 -34.9327946246	 103.452911597	 348.796638655	93.7376	 316.0
8.0	 -23.8908185797	 -24.4658452462	 102.85988437	 347.969747899	80.43	 325.0
8.5	 8.12094208722	 -58.7344978802	 102.266857143	 347.142857143	109.8912	 292.0
9.0	 -13.4784426975	 -37.6162146893	 101.673829916	 346.315966387	89.0196	 311.0
9.5	 24.132511128	 -31.4097988359	 101.080802689	 345.48907563	123.7376	 316.0
10.0	 -5.00503562243	 -39.0501169387	 100.487775462	 344.662184874	95.7888	 308.0
10.5	 45.660618977	 -33.9088344665	 99.8947482353	 343.835294118	142.7632	 312.0
11.0	 -7.72916275777	 -38.3537524256	 99.3017210084	 343.008403361	92.0452	 307.0
11.5	 62.9281933009	 -36.4078700971	 98.7086937815	 342.181512605	157.7888	 308.0
12.0	 17.759537056	 6.01308071867	 98.1156665546	 341.354621849	114.7892	 347.0
12.5	 23.9622637886	 -31.450972059	 97.5226393277	 340.527731092	120.0196	 311.0
13.0	 54.5816820996	 -14.5932223932	 96.9296121008	 339.700840336	148.1736	 326.0
13.5	 45.2172714386	 -32.8848743084	 96.3365848739	 338.87394958	138.7888	 308.0
14.0	 81.4077633869	 -54.3719263674	 95.7435576471	 338.047058824	172.1732	 287.0
14.5	 81.3841464261	 -34.3187765578	 95.1505304202	 337.220168067	171.558	 305.0
15.0	 97.9105719431	 -62.1966289043	 94.5575031933	 336.393277311	186.4808	 278.0
15.5	 157.507582971	 3.65725629897	 93.9644759664	 335.566386555	241.8404	 339.0
16.0	 218.359747175	 -43.39299691	 93.3714487395	 334.739495798	298.3784	 294.0
16.5	 290.546634769	 -30.7957807691	 92.7784215126	 333.912605042	365.558	 305.0
17.0	 268.592347542	 4.16923637802	 92.1853942857	 333.085714286	344.3532	 337.0
17.5	 414.21847756	 -16.2526822997	 91.5923670588	 332.258823529	480.4812	 317.0
18.0	 396.332999849	 -34.544334215	 90.9993398319	 331.431932773	463.0964	 299.0
18.5	 439.570414248	 7.87661660082	 90.406312605	 330.605042017	503.0968	 338.0
19.0	 434.876400437	 8.757365548	 89.8132853782	 329.778151261	498.0968	 338.0
19.5	 476.256222218	 8.57298111394	 89.2202581513	 328.951260504	536.3532	 337.0
20.0	 539.539872905	 39.277464736	 88.6272309244	 328.124369748	595.174	 365.0
20.5	 454.414655103	 42.2884804457	 88.0342036975	 327.297478992	514.6612	 367.0
21.0	 532.009011847	 42.1040960117	 87.4411764706	 326.470588235	586.9176	 366.0
21.5	 485.39262631	 61.09211244	 86.8481492437	 325.643697479	542.5588	 383.0
22.0	 444.975317053	 26.8234598061	 86.2551220168	 324.816806723	504.02	 350.0
22.5	 541.277676505	 15.9877415595	 85.6620947899	 323.989915966	593.8404	 339.0
23.0	 600.0	 10.4776902192	 85.069067563	 323.16302521	648.3788	 333.0
23.5	 537.679713944	 28.4005732664	 84.4760403361	 322.336134454	589.2764	 349.0
24.0	 547.324099658	 35.672122501	 83.8830131092	 321.509243697	597.738	 355.0
24.5	 475.963813568	 51.4647387857	 83.2899858824	 320.682352941	530.1484	 369.0
25.0	 451.496237614	 21.4566196767	 82.6969586555	 319.855462185	506.584	 340.0
25.5	 496.918453604	 55.3565034425	 82.1039314286	 319.028571429	548.6356	 371.0
26.0	 530.07757595	 49.8464521022	 81.5109042017	 318.201680672	579.174	 365.0
26.5	 417.45018819	 64.5739350056	 80.9178769748	 317.374789916	472.8408	 378.0
27.0	 505.805800512	 130.427820209	 80.3248497479	 316.54789916	555.2004	 439.0
27.5	 438.677928426	 67.4005662812	 79.731822521	 315.721008403	491.5844	 379.0
28.0	 489.179552484	 56.5648480347	 79.1387952941	 314.894117647	538.4048	 368.0
28.5	 496.802741094	 46.7942631694	 78.5457680672	 314.067226891	544.9688	 358.0
29.0	 485.610135498	 189.337751822	 77.9527408403	 313.240336134	533.8676	 491.0
29.5	 521.909697104	 150.808565663	 77.3597136134	 312.413445378	567.3544	 454.0
30.0	 485.916525859	 90.9767118796	 76.7666863866	 311.586554622	532.9692	 397.0
30.5	 585.578315995	 96.1179943518	 76.1736591597	 310.759663866	625.9436	 401.0
31.0	 314.656343808	 171.558079986	 75.5806319328	 309.932773109	370.9956	 471.0
31.5	 316.734874089	 112.791359584	 74.9876047059	 309.105882353	372.354	 415.0
32.0	 342.957421802	 150.951776874	 74.394577479	 308.278991597	396.38	 450.0
32.5	 423.038225911	 261.54126409	 73.8015502521	 307.45210084	470.9708	 553.0
33.0	 516.854990105	 223.012077931	 73.2085230252	 306.625210084	558.4576	 516.0
33.5	 373.529180138	 166.375624291	 72.6154957983	 305.798319328	423.3032	 462.0
34.0	 371.184424513	 216.252508775	 72.0224685714	 304.971428571	420.5088	 508.0
34.5	 401.94060595	 253.347792685	 71.4294413445	 304.144537815	448.7912	 542.0
35.0	 349.506035832	 182.864605089	 70.8364141176	 303.317647059	398.97	 475.0
35.5	 312.530811609	 234.871756336	 70.2433868908	 302.490756303	363.6628	 523.0
36.0	 477.13889664	 285.813774202	 69.6503596639	 301.663865546	517.612	 570.0
36.5	 175.599452383	 194.02791898	 69.057332437	 300.83697479	233.9188	 483.0
37.0	 248.468451394	 141.651998865	 68.4643052101	 300.010084034	301.7388	 433.0
37.5	 202.069779121	 85.0155452249	 67.8712779832	 299.183193277	257.5844	 379.0
38.0	 93.1584287017	 268.034102365	 67.2782507563	 298.356302521	154.74	 550.0
38.5	 220.813202258	 184.769314194	 66.6852235294	 297.529411765	273.9956	 471.0
39.0	 517.581759074	 430.630740828	 66.0921963025	 296.702521008	552.0236	 701.0
39.5	 227.210025293	 91.7339411574	 65.4991690756	 295.875630252	278.8152	 382.0
40.0	 64.7940427602	 63.8560888109	 64.9061418487	 295.048739496	125.738	 355.0
40.5	 137.554398167	 70.0625046643	 64.3131146218	 294.221848739	193.456	 360.0
41.0	 214.301760846	 35.7938520303	 63.720087395	 293.394957983	264.9172	 327.0
41.5	 8.18761621463	 -29.3636686598	 63.1270601681	 292.568067227	70.814	 265.0
42.0	 99.3560327693	 13.057282156	 62.5340329412	 291.741176471	155.8144	 304.0
42.5	 68.4435477524	 33.1104319656	 61.9410057143	 290.914285714	126.1992	 322.0
43.0	 -15.5624278929	 -13.9398212433	 61.3479784874	 290.087394958	46.7372	 277.0
43.5	 -16.132671305	 -33.2966065398	 60.7549512605	 289.260504202	45.6088	 258.0
44.0	 -16.5657255375	 9.12434427599	 60.1619240336	 288.433613445	44.6092	 297.0
44.5	 -36.0616849209	 76.0433628605	 59.5688968067	 287.606722689	25.7124	 359.0
45.0	 -0.199254054095	 22.6023093641	 58.9758695798	 286.779831933	58.7888	 308.0
45.5	 -39.9335997879	 6.44092421131	 58.3828423529	 285.952941176	20.8912	 292.0
46.0	 14.5298943957	 167.091680346	 57.7898151261	 285.12605042	71.4312	 442.0
46.5	 42.199319294	 145.604628287	 57.1967878992	 284.299159664	96.8156	 421.0
47.0	 -9.03420642378	 12.2785711966	 56.6037606723	 283.472268908	48.122	 295.0
47.5	 3.72335113704	 -9.20848086241	 56.0107334454	 282.645378151	59.5064	 274.0
48.0	 -2.28120278614	 30.0170698097	 55.4177062185	 281.818487395	53.276	 310.0
48.5	 89.1888595421	 191.732959325	 54.8246789916	 280.991596639	138.5596	 461.0
49.0	 137.887425813	 129.770838779	 54.2316517647	 280.164705882	183.6872	 402.0
49.5	 2.56332385926	 29.4639165075	 53.6386245378	 279.337815126	56.0452	 307.0
50.0	 67.8677455972	 35.6703323609	 53.0455973109	 278.51092437	116.7632	 312.0
50.5	 -19.8252957607	 -17.7707211355	 52.452570084	 277.684033613	33.8396	 261.0
51.0	 -58.6853800151	 -4.10837161338	 51.8595428571	 276.857142857	-3.2372	 273.0
51.5	 -28.9670645447	 28.7263787712	 51.2665156303	 276.030252101	24.0708	 303.0
52.0	 -31.9679423327	 14.6952603809	 50.6734884034	 275.203361345	20.6604	 289.0
52.5	 90.6082752615	 59.2464779593	 50.0804611765	 274.376470588	135.148	 330.0
53.0	 -30.2121184666	 105.9279623	 49.4874339496	 273.549579832	21.1228	 373.0
53.5	 22.3648114722	 62.0731092349	 48.8944067227	 272.722689076	69.8916	 331.0
54.0	 134.891708641	 220.593598607	 48.3013794958	 271.895798319	174.9444	 479.0
54.5	 99.8533229584	 53.1832733168	 47.7083522689	 271.068907563	141.4556	 321.0
55.0	 71.9717814911	 15.719220539	 47.115325042	 270.242016807	114.686	 285.0
55.5	 16.9433985627	 17.6651028675	 46.5222978151	 269.41512605	62.4296	 286.0
56.0	 10.3922181883	 17.4807184334	 45.9292705882	 268.588235294	55.686	 285.0
56.5	 -43.5978727201	 65.2273361555	 45.3362433613	 267.761344538	4.4044	 329.0
57.0	 -23.0299051013	 -11.6466517284	 44.7432161345	 266.934453782	23.1216	 256.0
57.5	 -8.3879135624	 -36.3291039311	 44.1501889076	 266.107563025	36.2752	 232.0
58.0	 8.95823860484	 -25.8621545527	 43.5571616807	 265.280672269	51.9676	 241.0
58.5	 -9.17221978381	 35.7311971255	 42.9641344538	 264.453781513	34.3528	 298.0
59.0	 22.1570034124	 24.895478879	 42.3711072269	 263.626890756	63.1732	 287.0
Actin association begins: 11.5
Actin association ends: 42.5
Length of actin association: 31.0
Area under actin curve during patch life: 21103.0225026
Cofilin association begins: 18.5
Cofilin association ends: 41.0
Length of cofilin association: 22.5
Delay between actin and cofilin association: 7.0
Area under cofilin curve during patch life: 5223.41410164
Cofilin intensity score: 261.368415019
