x	actin	actin sem	cofilin	cofilin sem	
0.0	36.9118039233	4.37556490093	-15.5955300701	11.522063146	
0.5	34.972479471	7.15592484487	-9.69075637945	10.1378688606	
1.0	30.4368952049	4.53431038191	-11.8007548339	10.0001743442	
1.5	40.7343486495	6.94169875659	-3.6650583986	9.18576377604	
2.0	60.0421141114	8.17809639351	0.182241793872	10.7768685389	
2.5	53.2179779679	7.14345743926	3.72748372129	9.8286640158	
3.0	65.9572518017	9.34476174866	-6.37323744439	12.9618560117	
3.5	73.4129741006	9.44085328307	-8.74276490236	10.4021564924	
4.0	89.4066899775	12.4359478854	5.90097037276	12.3178482142	
4.5	100.23081816	13.1955367495	3.19548677421	11.055021981	
5.0	111.725900666	15.244962981	21.6851877151	13.1007436209	
5.5	126.151952353	15.7806678567	8.41150496133	12.7419812832	
6.0	145.809448418	18.2309619804	28.6120660041	18.4390793521	
6.5	157.612205397	19.6922729524	27.712398318	16.8769799567	
7.0	167.66872844	20.6902539932	33.5657270176	16.1945477942	
7.5	181.949715178	23.49064633	37.2349292019	15.2392666217	
8.0	187.134430982	23.2185771784	37.371781701	17.2625189112	
8.5	196.64755423	23.9933480201	57.0720751596	20.4477113218	
9.0	196.141174849	22.1159700636	72.9692396482	24.5505885915	
9.5	211.593458581	23.318971817	64.0890879599	18.2818560593	
10.0	206.997170003	22.3110683718	68.161253076	21.5772688909	
10.5	232.005081215	24.2835226678	82.1644260602	29.0528958945	
11.0	228.979999046	25.3484240305	93.3919204597	30.174224498	
11.5	250.675631775	26.7022932807	86.379351754	31.5938526069	
12.0	266.163796781	28.286802084	108.902118484	32.8250837825	
12.5	251.803440231	25.0954035666	135.143725845	42.5895213877	
13.0	271.384445675	25.3754508154	144.216602068	45.7558166199	
13.5	273.415225933	23.9343184465	149.055994596	45.5166183366	
14.0	292.458809669	24.7972505194	158.00502484	51.9086440114	
14.5	300.567051742	26.8405071317	152.896753882	46.9925799816	
15.0	294.07923735	26.2781541229	161.240377123	50.9917535088	
15.5	327.180509079	29.2486049408	172.799860803	48.8663337145	
16.0	323.964345829	23.8221145377	167.508403652	52.6920323294	
16.5	336.968009142	25.2517777435	182.110728022	55.3324843263	
17.0	345.815154905	22.6224044548	203.887796171	57.9045198744	
17.5	343.939615632	21.8581100599	225.283642627	54.8550212696	
18.0	356.758206497	23.5568835541	221.659210227	55.7960406389	
18.5	361.596629945	25.8111006302	226.208048761	60.7582989099	
19.0	378.893198156	24.1128939291	236.432550712	58.3835739283	
19.5	377.722923176	22.3945683187	239.94228144	59.4605429856	
20.0	393.49009571	24.7809274359	244.050757906	62.6826026079	
20.5	379.586774211	23.2601915926	249.99785546	53.3347772087	
21.0	387.11564727	21.4782321343	264.9230688	54.8681177099	
21.5	396.919215037	21.6140210466	269.152650915	55.1595041803	
22.0	394.513052496	17.9065711773	266.36185559	51.398646715	
22.5	387.479839311	19.51619336	284.156666976	53.5608654896	
23.0	399.347403839	19.0725508544	280.993352075	57.7334985866	
23.5	400.623449997	18.3412362962	297.038671834	59.9601323741	
24.0	395.315925264	17.0257628072	307.980138609	66.586657808	
24.5	395.122368901	17.1804007838	316.962486471	65.8690233067	
25.0	384.885041362	19.2368994603	305.260584612	60.7527638543	
25.5	402.866876027	20.09672263	314.371561032	68.1731758395	
26.0	391.630997532	19.7713436197	327.68521936	69.4598331795	
26.5	395.950901103	23.6597397257	356.428663132	73.2808957833	
27.0	399.142898864	18.3346184787	339.056736145	66.9656185847	
27.5	428.611800575	20.811605968	345.128003006	67.8447947116	
28.0	415.78148637	23.1473112483	348.636522547	74.3989061534	
28.5	379.773497297	22.1553681104	329.439777904	71.4845701144	
29.0	404.083549697	24.2748615281	357.96970093	70.4242742028	
29.5	382.087465571	22.5964941159	344.398265003	68.1535352691	
30.0	383.499549908	24.1980977253	323.574717996	66.859664397	
30.5	409.460060487	24.2132040997	335.433980445	67.5655907746	
31.0	396.445742162	21.739538606	350.758689359	60.9317680231	
31.5	400.414094586	25.2306394018	334.506638224	60.2204383118	
32.0	394.028794556	24.8063456158	357.443372826	64.3746405957	
32.5	397.449125876	23.76428619	335.49421173	62.4165949864	
33.0	388.678256504	26.9620450786	339.311672214	62.3693520128	
33.5	398.94559215	25.630914364	336.548836243	63.1447671888	
34.0	404.089831031	25.4624318335	346.977486346	62.0500111993	
34.5	383.68638101	26.7232149157	318.861419278	66.0242722785	
35.0	357.326172309	23.638448765	322.823196782	61.3199158898	
35.5	357.735387983	28.7183982392	323.556751911	61.5592059433	
36.0	374.818162171	27.1565916026	312.908810589	64.6117903644	
36.5	373.503317041	30.8385764415	313.316550824	59.6500118808	
37.0	367.920704802	26.8896414968	307.247196861	61.8594233366	
37.5	363.449457824	25.8931992262	306.443229416	63.4772748163	
38.0	347.228669611	28.7903846977	290.508318153	57.015094793	
38.5	367.649126532	26.8323782056	290.63367299	57.2022574545	
39.0	382.423429531	29.5114230422	290.120663905	67.6528789121	
39.5	370.443267923	27.4426194581	279.003846316	62.0226008581	
40.0	364.236736882	32.1824825759	273.551155513	66.4627055385	
40.5	366.916935971	26.7123720191	281.276316258	69.5520433016	
41.0	372.02489312	34.4614378766	284.326271184	69.5475493198	
41.5	355.73712659	30.2975013124	304.833040726	66.9673616227	
42.0	357.17426297	32.6251590845	279.028969856	69.2198520865	
42.5	341.581209786	33.7087781271	281.776341213	64.6252208692	
43.0	357.104776008	32.5652408137	307.283669895	65.885108657	
43.5	367.101388353	35.6304626253	299.634314525	62.4584746313	
44.0	354.350570019	36.0897684804	308.82816365	66.322405885	
44.5	352.996436412	32.7062346906	276.442830266	64.2084619249	
45.0	338.608506818	34.2061258695	292.956278223	62.6719087435	
45.5	370.510765483	30.8316815397	298.891764418	64.2771023691	
46.0	370.126623128	29.9091115177	296.764432561	63.4454253639	
46.5	370.828790112	30.7044807521	319.175869761	66.8640891001	
47.0	371.363399061	31.4259719866	298.373423798	55.619427133	
47.5	362.825191443	31.207406675	272.964277738	65.3372730354	
48.0	327.833413394	35.9044266984	276.105778892	60.9700073659	
48.5	335.475286068	32.412860809	278.263777565	65.4471957694	
49.0	343.300991286	37.0311701473	247.918184813	56.2371666275	
49.5	355.130369652	34.8083004247	269.510437815	62.7295456882	
50.0	349.51881373	34.6072735323	270.390343047	64.673167936	
50.5	352.282222643	34.6743328653	291.031244634	62.4008374041	
51.0	334.803101442	35.609573941	279.428802565	62.8737831002	
51.5	350.453415774	33.5248603029	276.888710328	70.1359311795	
52.0	357.090472762	31.5294013321	283.030523231	75.4336119244	
52.5	348.629232017	32.9196875747	260.887061541	64.7006451759	
53.0	323.8636233	34.352623659	245.569925782	68.5332120472	
53.5	329.394222133	40.6466509179	249.068310749	71.6902601843	
54.0	350.694474669	39.8238649456	240.173635455	68.5994293762	
54.5	341.147430045	39.3819480217	253.892085058	70.9602599928	
55.0	341.555974196	41.5971064065	235.497218977	68.1509799471	
55.5	329.894562392	39.9777721085	232.893591049	70.9480157543	
56.0	315.374193842	40.5322909401	237.654921099	68.9739475406	
56.5	317.419968565	43.9878566229	218.876431933	64.7009787899	
57.0	311.848511558	42.7205203749	237.144404198	65.4769789778	
57.5	329.395726417	46.1778758324	215.120921391	65.5995089237	
58.0	315.423504693	38.3943978377	223.788390865	61.5431747128	
58.5	315.029009362	46.8245847148	216.008119516	58.6459857742	
59.0	328.102921175	40.0576208086	209.990455963	55.287358711	
59.5	334.575274682	43.0136017047	208.244545434	59.2459706922	
60.0	319.89081245	45.8386007513	201.082984343	54.7544648277	
60.5	313.605461228	40.6292965103	202.58578605	48.174208828	
61.0	317.972927709	46.870664271	205.176050735	52.3196145372	
61.5	308.043637986	45.7917033518	208.240438558	49.5091469695	
62.0	315.625173175	49.1980375087	200.141090332	54.9539203575	
62.5	316.811222596	49.7784160145	220.189948377	61.0771395974	
63.0	304.275685437	47.6414652695	209.636062402	46.1604986011	
63.5	282.190037711	51.1113530699	197.853775629	40.3167476971	
64.0	303.998542041	51.3944589492	171.068932106	41.3405959118	
64.5	298.918926607	51.6442337828	161.643208366	41.2852476904	
65.0	269.415824031	52.1917426265	180.970203566	33.8405464296	
65.5	274.519699985	51.7747896679	159.567566857	37.5233546831	
66.0	287.75129653	49.9932754961	157.556024196	35.5116951272	
66.5	289.193169407	50.8310227004	136.459653387	34.5362170803	
67.0	293.830034527	49.8580711623	143.36254383	29.2704169591	
67.5	302.295431372	52.0862451034	145.446735104	25.3093388712	
68.0	307.154585128	43.3247819452	164.406965407	31.9031833165	
68.5	311.934814531	45.4994942148	151.346751426	20.9093170956	
69.0	301.35386328	47.856328167	172.502463341	26.9389161535	
69.5	310.580943046	51.6794382538	143.409368018	21.8553540515	
70.0	337.980301128	55.8096934237	126.373042005	18.391177866	
70.5	334.488908074	49.5205142381	131.969951606	24.9409710805	
71.0	323.99469809	51.304376278	133.865807289	20.4366229865	
71.5	318.703832352	46.0772414362	135.662846018	26.2181311218	
72.0	305.292640293	48.5134796862	144.034646711	26.0984929129	
72.5	325.84764448	49.6581077538	132.781008196	24.6592860319	
73.0	284.625362271	47.4411282106	133.570947661	22.6801616481	
73.5	264.971761918	42.107163232	117.717458949	21.7641167159	
74.0	287.666938438	53.2147858909	119.946688385	19.1669145607	
74.5	251.571096477	52.87265456	126.662364699	19.3865203149	
75.0	275.244626252	60.3756907049	106.831558646	16.9698563186	
75.5	262.011876803	62.4002316292	115.74654457	14.8827851983	
76.0	264.132515355	59.9312613689	117.271612346	20.1359431265	
76.5	278.401348534	52.0915225848	124.072824811	20.9234724861	
77.0	275.617060847	66.6191851344	132.640812358	24.6940444375	
77.5	248.168132909	56.4681658154	122.680055748	15.6746130192	
78.0	268.110069043	62.3178722551	116.115066508	20.0293242806	
78.5	281.258900844	63.5364122301	110.611688604	19.9006281197	
79.0	282.458362376	53.3860020739	113.972563005	21.7167863381	
79.5	259.339083492	56.9057468077	113.181980405	21.2624412924	
80.0	263.159847555	52.4801107248	133.180651995	18.1279607175	
80.5	325.692279282	58.7438806776	121.535649604	20.4984048303	
81.0	284.439281395	58.168309234	111.048112433	17.0185976502	
81.5	282.526599698	67.8272035816	121.045510976	26.2540380789	
82.0	270.892373209	50.867999336	96.7486128796	17.3799713771	
82.5	265.986810666	48.1560129356	99.5957987032	18.3524178493	
83.0	235.151029735	43.9163534236	96.5151831039	21.3229029738	
83.5	219.957158437	48.5116419171	110.196525911	20.3556306058	
84.0	254.836483454	54.9548838731	125.585541705	31.4946062748	
84.5	230.710258474	48.8799124261	116.973465629	24.5405135914	
85.0	246.570374309	44.8005599732	118.568443289	21.745251707	
85.5	233.432398835	49.4020637851	116.571719491	24.2495078131	
86.0	218.006670731	47.4308920098	100.920608135	26.6126486005	
86.5	214.189998699	52.5002091316	97.639360849	27.9026043038	
87.0	210.372944276	47.9765586762	102.544089912	27.3494991635	
87.5	190.032216261	46.449768549	89.2235293874	25.6156805853	
88.0	201.707425952	54.4645949573	84.9654056631	33.066965484	
88.5	180.885894869	47.713178181	76.7960652419	34.2320381824	
89.0	201.109365287	59.7233223191	69.6050708887	27.4635837442	
89.5	193.099720665	58.2258382988	71.276694688	26.3198083416	
90.0	171.736748424	47.5192622662	81.9183006228	24.9169377265	
90.5	168.816931538	60.0920170272	79.5179815693	30.3806216269	
91.0	195.166096262	63.3694584374	107.768038763	34.1274184787	
91.5	225.997302458	57.8968369654	125.114490234	28.3837438279	
92.0	226.748580845	52.8935190318	137.683164179	18.724272658	
92.5	218.455438713	56.2569364156	116.230838453	8.18545032367	
93.0	211.11650852	54.1826921873	130.801755896	22.396210977	
93.5	179.588155271	55.7792589106	119.241774135	25.122239529	
94.0	205.293259647	78.708286853	129.753221485	26.4141704155	
94.5	231.836790343	68.6994567652	135.926461049	20.7540518452	
95.0	223.253192199	54.3013656338	132.071311577	29.3721461378	
95.5	219.165185117	65.0520207437	114.369985803	29.785157888	
96.0	213.917517494	66.402259319	123.320719683	35.8200865925	
96.5	192.39557413	67.4589540351	127.449329145	42.5725315515	
97.0	198.687391569	72.5559851976	113.191133566	39.0157329327	
97.5	194.836137297	76.1932571263	108.745778436	39.1207142938	
98.0	194.313813579	83.9626018169	115.123977628	46.4084638545	
98.5	181.259334321	76.2403785109	102.440289819	40.1283190433	
99.0	171.661726081	68.0068309656	107.311531756	44.1572858036	
99.5	179.84556885	76.1990511585	103.392758064	44.5385071595	
100.0	181.303575349	78.7749773777	104.153577669	52.4662896161	
100.5	187.207883321	83.25526496	96.7466621688	50.6805280885	
101.0	188.17861042	73.8962299888	118.564341554	59.3159115853	
101.5	159.702679908	71.572838871	116.55778965	57.2543014955	
102.0	160.216452079	72.6745873503	123.946507957	58.5938047114	
102.5	258.530368681	96.8339200657	126.539324458	69.9700801822	
103.0	216.174693184	77.2096909877	134.405431057	80.0988977789	
103.5	196.434977445	75.1275943944	114.407038966	52.783017862	
104.0	213.508416538	86.3552976511	97.0685799099	54.5037941289	
104.5	203.154400491	85.6770335955	113.316765685	75.7568571982	
105.0	185.682816874	81.2703110276	69.0113313116	49.7529127939	
105.5	199.80327531	78.4852078283	79.3888606746	46.1084552599	
106.0	191.03999688	75.8355345966	88.4784078601	55.9855689906	
106.5	180.208119661	79.28631799	103.990129557	64.6156647217	
107.0	224.12781663	87.7391805448	75.3909425878	53.8765352664	
107.5	221.723861362	99.0616315703	97.881969134	61.2121035659	
108.0	193.517644935	93.3609639978	102.302086735	67.2881285691	
108.5	221.258824628	91.1127337836	97.7387706405	66.7234897528	
109.0	179.143463304	85.0107507479	100.990809143	65.9052532825	
109.5	178.449493475	69.3305107156			
110.0	233.647812423	97.7599453189			
110.5	185.592092409	71.2018092133			
111.0	207.461320189	78.3508443479			
111.5	214.145795357	94.8228465656			
112.0	209.890153948	92.1087351809			
112.5	181.616976431	82.13080314			
113.0	187.465956433	87.208228803			
113.5	159.633974713	79.4510785898			
114.0	183.170737172	81.7242391139			
114.5	167.877399799	77.9751329282			
115.0	162.020308686	82.393628153			
115.5					
116.0					
116.5					
117.0					
117.5					
118.0					
118.5					
119.0					
119.5					
120.0					
120.5					
121.0					
121.5					
122.0					
122.5					
123.0					
123.5					
124.0					
124.5					
125.0					
125.5					
126.0					
126.5					
127.0					
127.5					
128.0					
128.5					
129.0					
129.5					
130.0					
130.5					
131.0					
131.5					
132.0					
132.5					
133.0					
133.5					
134.0					
134.5					
135.0					
135.5					
136.0					
136.5					
137.0					
137.5					
138.0					
138.5					
139.0					
139.5					
140.0					
140.5					
141.0					
141.5					
142.0					
142.5					
143.0					
143.5					
144.0					
144.5					
145.0					
145.5					
146.0					
146.5					
147.0					
147.5					
148.0					
148.5					
149.0					
149.5					
150.0					
150.5					
151.0					
151.5					
152.0					
152.5					
					
