x	actin	actin sem	cofilin	cofilin sem	
0.0	24.3741507732	3.8806917281	-13.5662019754	9.38613207973	
0.5	47.8840823686	9.82300731752	-17.1621769475	17.8548647166	
1.0	50.4859201986	5.80127445853	-15.9810250375	10.350409886	
1.5	53.2480820753	7.20054850577	-1.46357596883	9.85473814877	
2.0	73.5132912067	8.20560805938	-11.3603078096	16.11620057	
2.5	75.475320796	10.3370514233	13.2305518911	10.6011948777	
3.0	101.221220945	11.1754431392	-13.3897818221	19.6046825824	
3.5	117.199065745	12.9560728309	10.9926899274	7.40479843919	
4.0	148.5463314	14.3244584982	24.0024716038	13.9831629807	
4.5	150.876753917	15.2202606034	14.518620605	7.61548678858	
5.0	174.20728209	15.8108447314	26.4604105621	9.96489075452	
5.5	189.504187884	15.329005959	44.1752377887	19.1205924033	
6.0	206.923448294	20.1406314146	44.185334937	12.364186107	
6.5	229.256506252	20.5848490625	54.1995775894	15.0779087341	
7.0	233.215177257	20.7775657624	75.8576304866	20.731448882	
7.5	277.014840724	24.549411847	52.5161266235	20.796407995	
8.0	290.857118819	27.1636170353	76.9944762401	21.9354667399	
8.5	287.799894265	25.400984767	67.7166444909	23.3155568043	
9.0	306.111806166	21.7622816622	85.6670763034	28.5360963906	
9.5	314.752534284	20.973134735	90.1785941099	30.6144570343	
10.0	332.30916874	23.6093071841	113.116946131	40.5513934899	
10.5	334.118120675	24.7284486877	113.615291604	33.9692941494	
11.0	361.056806062	22.1727645226	134.122767853	36.8602301468	
11.5	381.858205642	22.7073846628	135.859337799	36.2990244918	
12.0	389.365427174	19.3860878659	129.40255086	35.9298267907	
12.5	397.026264564	21.2456363616	157.216540548	43.9649071651	
13.0	397.351094606	22.6571000961	164.241774922	39.0299940745	
13.5	402.805771775	23.3674773859	154.750650678	38.7245198335	
14.0	413.839734802	19.7717598232	198.128869475	51.826161522	
14.5	442.659708374	21.3010614219	194.841312943	44.6317581907	
15.0	433.15075473	21.5455003634	200.007156756	48.7603695056	
15.5	430.932364125	21.1597004294	217.561416194	55.2713930525	
16.0	436.87390711	21.6184192659	219.969979063	56.1804051828	
16.5	471.098272297	22.3814517014	223.760633712	53.9755954702	
17.0	428.562534483	19.961031536	237.448114956	63.3230201351	
17.5	435.941924937	20.313961752	233.943044008	63.2096219172	
18.0	464.098820396	20.8397618552	243.523322368	61.8046995259	
18.5	451.920710486	19.8506564938	289.840382774	78.419292363	
19.0	449.45864476	20.1269978399	276.407763588	72.2313687351	
19.5	430.507957686	19.2538820518	282.021421284	74.74397666	
20.0	443.326507421	21.5126688178	324.008414263	89.8519085142	
20.5	433.593286951	24.46103651	264.880866147	62.5532058611	
21.0	399.162614244	27.4102851541	315.407097109	86.8464161768	
21.5	416.910265166	24.2862332855	341.845961162	92.8526369418	
22.0	386.21501997	27.5017400682	339.700783418	88.805011162	
22.5	397.584836456	24.4625177152	370.611761811	98.9607427107	
23.0	407.524356697	25.029059047	353.82253256	95.4651727895	
23.5	365.033875065	23.5437313247	334.79550845	87.2981073622	
24.0	352.320006287	27.8366375573	311.473854602	89.6925427899	
24.5	366.421003854	33.2716811009	297.141373997	90.4427711346	
25.0	364.500679351	35.2876576948	285.648690912	83.4885211563	
25.5	337.445276753	36.3228262724	281.887356136	94.4905547923	
26.0	333.082149215	42.5968035875	289.222949703	96.2547660336	
26.5	333.625122599	39.7604904656	233.242501203	73.9208789053	
27.0	311.629496251	40.8305524248	266.496777889	101.735009076	
27.5	336.428227823	42.2778881581	280.084864153	100.397946403	
28.0	345.246563341	32.7580723356	338.949063071	129.812224947	
28.5	343.637832224	37.8020524557	322.886201281	101.021496344	
29.0	350.217358055	35.9242432474	337.092215711	111.160555846	
29.5	354.303049318	32.7734469394	306.745962197	113.835255464	
30.0	326.813541654	33.5585323025	339.013446888	109.569091113	
30.5	288.644894129	25.3670689238	305.05336316	97.7900079864	
31.0	254.557338307	34.8876187799	295.375961974	109.404866283	
31.5	258.480252942	40.9857835363	302.1047242	120.111373279	
32.0	241.878020073	46.3654061276	281.489028489	118.409503559	
32.5	259.239983697	41.1613851021	294.760530824	112.237104314	
33.0	232.962780348	37.5407853303	272.23886891	114.401064851	
33.5	241.509097091	38.2165675616	271.949681402	102.723634142	
34.0	235.463008405	41.513363013	262.441146603	137.276652926	
34.5	213.012150788	44.7988627015	309.228438293	149.357448652	
35.0	225.221798783	52.2775582475	277.320473921	121.388836213	
35.5	207.692344781	42.6768501828	309.941238563	161.655987168	
36.0	232.417521298	43.0634605303	298.668732645	168.131438447	
36.5	199.252189678	42.1924048307	290.837160529	160.854163995	
37.0	255.735014724	35.4814650886	300.18127018	166.678912594	
37.5	217.037434193	37.1816105012	288.949043738	153.994561335	
38.0	228.241085319	43.6308950881	307.18049201	170.869305754	
38.5	212.366093798	37.3970314746	315.143959116	189.262346576	
39.0	188.626698657	38.2062698388	371.924122476	250.677748289	
39.5	200.925281679	43.0162849282	315.649945133	216.349991822	
40.0	199.103799212	38.3527895676	275.380506718	175.610941604	
40.5	165.689816443	38.0049995166	121.829353484	29.4804439083	
41.0	177.348580269	44.158026954	94.2392650388	28.4699030417	
41.5	168.400901712	32.727309988	78.8340613629	37.1167383762	
42.0	164.648005731	48.1456077404	111.226836366	51.0674468198	
42.5	99.8096817928	37.2779953959	99.1887615089	32.5579585721	
43.0	153.847674641	35.9547255272	138.929414936	33.3382622079	
43.5	139.569664671	41.8859677974	120.665697894	29.1750500483	
44.0	118.361730495	25.8512817809	112.2496742	39.8288530138	
44.5	106.753968095	31.9432022861	68.3694704185	31.0281030772	
45.0	123.095032928	42.2687020344	140.055858747	45.7231196398	
45.5	112.591659731	27.7311939345	109.787936588	66.7377538238	
46.0	82.8452982771	24.201817499	135.927556993	52.1066373947	
46.5	102.114255216	39.5351708481	81.4615635094	27.4148479874	
47.0	69.9955644719	9.80406220183	93.6524713674	61.584904691	
47.5	110.68427564	24.5982305869	102.908857125	13.9851673133	
48.0	79.2371874797	29.4690183248	23.5317944789	11.7761959931	
48.5	54.0086466717	22.2569565512	51.8164254061	17.1011967249	
49.0	66.7559693844	12.280156881	41.0225381488	9.05319290821	
49.5	57.7815100359	28.9722993706	34.5365660944	5.78400582305	
50.0					
50.5					
51.0					
51.5					
52.0					
52.5					
53.0					
53.5					
					
