x	actin	actin sem	cofilin	cofilin sem	
0.0	32.6429537986	5.19079330451	-1.56793568138	6.02005127699	
0.5	33.907330578	6.86150023673	0.52705518028	5.59270462909	
1.0	34.2781438818	3.36749565712	5.18804781145	8.75638463267	
1.5	47.0046906391	6.05313195213	3.77195462852	5.31565481348	
2.0	65.2570416296	9.21051920242	2.90000603357	6.44790192738	
2.5	76.3185593474	13.1227339075	4.52613359866	4.24405176533	
3.0	84.7179866375	12.0976371035	-2.29663577924	5.02296315985	
3.5	98.1136256887	12.0511984938	12.0982450395	5.54977625071	
4.0	113.57508882	13.4250497607	7.86910471913	6.19724326868	
4.5	128.180234459	15.6213089347	9.98965550824	6.69483894609	
5.0	134.882957939	15.7477440018	10.3929900063	7.25226553788	
5.5	154.217987242	17.8709979769	17.5887538076	8.00899567021	
6.0	162.799925925	19.6797433964	24.3259941139	7.57125570567	
6.5	174.265535219	21.4136124643	22.7570568711	7.32024668514	
7.0	191.739622351	21.8569519028	11.3531523398	7.35396590579	
7.5	197.704169906	23.0978722639	15.4202934478	9.25677727913	
8.0	210.374929477	24.1136240229	19.3360191159	8.16126698521	
8.5	226.353385415	24.0991702026	27.7045674008	10.9966016628	
9.0	239.672203073	25.1977576478	25.0005621833	6.90208020095	
9.5	246.608593461	26.6543927299	38.0221868615	10.2635308546	
10.0	261.959411677	27.9065187235	50.7314054835	14.1318419825	
10.5	273.127230216	28.0488783221	35.5820959798	13.0572031716	
11.0	285.179270768	28.3750632142	35.3083385989	9.75464811213	
11.5	299.980038966	29.2174164975	36.0701128726	7.12838308363	
12.0	309.319971684	28.8393137089	49.0905701946	10.3131603158	
12.5	311.077226424	26.1686133864	43.6225157099	11.3350648006	
13.0	313.617070898	25.5189196064	55.0614944178	11.5390004063	
13.5	324.40933868	27.4978603265	49.185737485	11.3245382537	
14.0	341.15837653	26.8788973953	48.9854397396	10.8166576899	
14.5	339.069188956	23.7480362016	66.5406474021	14.64221717	
15.0	347.672672388	23.7171069737	68.178405761	17.9177066727	
15.5	354.793849674	22.2417469073	77.5142670382	18.435664417	
16.0	370.903937705	26.1499919732	70.8287564815	17.1433069934	
16.5	375.382540752	23.4415480368	95.4708916199	17.7580864085	
17.0	364.381247866	21.80051945	86.9477754096	18.7784926977	
17.5	402.240826812	22.5151497767	98.2377898187	19.8491606439	
18.0	404.36957301	22.4218037292	103.723521369	18.6653446139	
18.5	408.285265547	24.3504328859	108.370262799	22.9381777743	
19.0	420.492436707	24.2529960275	112.167198997	22.1541934021	
19.5	425.880088281	23.8326321056	105.144774124	22.1839723534	
20.0	426.291189832	21.765566992	105.412067026	22.6539274362	
20.5	424.769804683	23.3455941957	121.221723285	22.0438000468	
21.0	418.68636291	24.3872351387	127.015278827	25.6147325735	
21.5	430.060789309	21.7505059412	123.914339936	21.9041504276	
22.0	412.803815117	23.9170320969	129.915688042	25.4421690399	
22.5	429.078647271	21.9315942485	126.615047668	24.8291771472	
23.0	413.109326112	23.7699331281	140.692377925	27.50886689	
23.5	410.200211383	26.4946591803	141.410819954	28.2837261567	
24.0	432.702821096	20.0075809331	149.558899929	29.8687742044	
24.5	435.781190019	21.9183149621	138.349196205	27.692379618	
25.0	423.749573761	23.0701213463	143.111873327	26.784578865	
25.5	421.362001987	21.276279342	144.204550267	29.7885888052	
26.0	418.494377062	17.9213996816	152.479220909	30.6240109445	
26.5	426.887493809	21.822256801	154.802238427	36.3512436823	
27.0	405.599819394	21.4617493803	152.901968612	31.4450206079	
27.5	440.733109741	24.5065124171	152.22244685	32.5910684559	
28.0	406.986365304	27.4268517325	140.152974696	33.6702284896	
28.5	379.979411066	25.7439998398	147.957519681	31.6490006866	
29.0	407.137082264	25.7867826409	168.076600067	33.1401120449	
29.5	411.152484717	25.5676337992	171.175050513	35.502406173	
30.0	422.344683134	25.980296343	162.590233398	33.3531392751	
30.5	399.472361912	25.3040835607	162.303050237	34.9104497046	
31.0	369.635790154	26.0537353335	156.92889945	29.816408882	
31.5	359.704395525	25.4553360429	156.082336596	32.4877493729	
32.0	380.66928464	21.6523747819	163.472944103	37.6689045743	
32.5	368.384504862	25.5308857492	164.545282375	35.6148892058	
33.0	395.096206277	25.137365146	160.030619805	35.9787971816	
33.5	347.775333444	28.3073956626	145.699374338	34.6385308239	
34.0	327.056710802	31.391800946	149.9588479	32.2211892881	
34.5	329.588236912	29.2388860011	135.68820945	27.8064369579	
35.0	319.551385411	33.5123449231	144.336735563	29.0600480519	
35.5	313.499100093	33.4965626366	118.335088862	25.3143909267	
36.0	319.654488384	33.2357168584	138.007951609	28.8648784682	
36.5	315.610308228	37.480877616	125.411635553	27.2766261399	
37.0	315.817863753	30.4493284747	122.784865911	29.392002468	
37.5	306.693433795	31.9213888926	116.577746058	25.0953999018	
38.0	295.070573237	29.2979612517	123.160562114	28.4404094503	
38.5	299.584766754	33.6768260256	111.371948565	26.5539975026	
39.0	302.748281679	35.1295183087	135.384171795	29.7156140237	
39.5	287.630024706	35.3377923134	121.140709625	24.0629730891	
40.0	261.086941409	35.4982312921	121.629354621	23.2256418741	
40.5	266.215406817	37.722853567	116.704974399	27.3871017723	
41.0	275.800619923	34.3005461094	126.924617203	33.9177443948	
41.5	279.265500881	37.7301433522	131.943861937	32.4420421462	
42.0	276.651322154	42.484016862	125.971339928	31.753719257	
42.5	287.171222475	45.0111164526	103.757192772	25.4465256006	
43.0	275.369540868	41.9052478702	102.256185704	24.1739353552	
43.5	261.550270039	38.0370668132	120.905247601	28.6346374443	
44.0	261.706773713	43.8406875181	81.9771513183	26.9164820057	
44.5	241.14833361	40.8814098455	94.1670569401	23.0557664977	
45.0	260.61638633	46.8684056087	87.0523853644	25.1256927241	
45.5	233.321393469	46.8853750173	83.6223842985	31.5580036188	
46.0	248.480376808	45.4491522272	90.3092781377	25.2832773665	
46.5	239.004840549	45.9701287566	91.5896546144	37.1176494542	
47.0	238.147631093	48.5129614371	95.0520180802	35.8055295334	
47.5	288.93804925	56.6353724242	116.468404886	45.4413313436	
48.0	287.467378422	51.7894410187	108.734220035	40.0639258661	
48.5	291.115414876	50.7523461594	127.081740104	43.1876269069	
49.0	284.726655064	49.0083582219	118.987779199	44.1023299713	
49.5	247.639358619	53.8858197464	124.97955075	49.5886018614	
50.0	278.316403929	57.4733049024	123.295184363	44.7703615473	
50.5	246.037618312	54.1441557726	107.831150872	38.8642376933	
51.0	238.521996413	59.6027872097	107.920346221	40.2602592619	
51.5	275.963449086	59.3063894535	119.187074818	43.4103608835	
52.0	256.508448693	59.8960195472	86.987785206	36.7557172644	
52.5	229.545901956	66.3982920379	122.008973348	45.513757609	
53.0	246.16461402	65.5894351016	77.8990067123	39.9605991785	
53.5	261.041494684	70.9734150267	93.7838872913	45.5429706159	
54.0	273.025315173	74.175005185	86.9789712234	40.0023792132	
54.5	244.408175037	64.3185911011	59.6937002436	11.841875056	
55.0	251.738160722	77.0050065474	31.7817706943	10.5035380195	
55.5	235.211640133	69.7464672792	68.01719707	15.5530858415	
56.0	281.128817999	88.654646224	47.5983446191	11.5595488955	
56.5	239.08979972	73.5216383478	37.8912371063	7.42548969772	
