x	actin	actin sem	cofilin	cofilin sem	
0.0	34.2430830701	4.12145300011	1.04271436804	8.13588216689	
0.5	43.7120799327	5.86545159057	6.71128937715	7.60600308796	
1.0	64.1214901506	6.22743639554	-4.83265134915	9.1229206921	
1.5	74.4222088763	7.24942210216	5.24738820338	8.63953286054	
2.0	98.2901811822	9.92473373194	-3.21581399504	8.75656263018	
2.5	129.763580603	11.0238386622	-6.76094146074	8.35921293941	
3.0	141.829202411	12.6048340455	7.80961523296	10.5361586139	
3.5	171.479711474	14.6821109069	7.40909400444	11.1264279608	
4.0	194.444438565	15.552529282	15.077383271	14.492267738	
4.5	234.489558367	16.6347029346	15.4639632004	13.2181108649	
5.0	250.9104781	16.4445964215	22.3575400005	9.29405187007	
5.5	275.859902582	17.2367333814	31.9389153657	7.00055960493	
6.0	301.806773053	17.0978454629	43.5565769867	10.6454170696	
6.5	315.008412794	18.2874310093	71.8795734952	13.9305665274	
7.0	336.875836716	18.542475788	82.6779080233	19.4095986246	
7.5	354.968794235	17.9564096098	74.8551511029	20.8437372719	
8.0	358.088739696	19.2945878759	100.095728689	25.8516047892	
8.5	389.514302355	18.2571268868	79.3989164673	18.0384225963	
9.0	390.488012784	20.0297657705	117.431210845	19.8661774518	
9.5	390.706435278	18.3188841319	112.808485569	17.0245659235	
10.0	396.924743603	16.6436203458	121.78635706	24.5566068096	
10.5	422.960421829	17.3830551769	134.078422788	25.640268869	
11.0	406.154119502	15.7490770852	135.697003587	24.5099609256	
11.5	415.643789446	16.5876373978	139.836082563	22.7521694458	
12.0	423.613384763	18.5814941813	169.561771258	30.1324588872	
12.5	405.083199771	18.4592837707	174.771901625	33.2564296741	
13.0	432.318875333	18.2510112083	165.965133619	25.461430939	
13.5	422.812376349	18.2933961276	170.683693773	30.2051543811	
14.0	424.261158631	17.6462907256	176.121645613	27.2038012438	
14.5	440.330074649	15.1902105422	173.570913384	25.4832656012	
15.0	429.082538995	15.332015709	198.769309005	32.6012782124	
15.5	420.041268677	15.6054361911	211.585793883	34.0559920958	
16.0	427.890398421	17.2494121098	218.207894334	34.346143706	
16.5	421.852024571	17.2959306879	220.289260733	32.8364827135	
17.0	421.921568017	16.6197745285	245.193924255	37.0702217296	
17.5	406.717251143	16.3235341054	250.028594625	40.6117645529	
